DepMap_ID,stripped_cell_line_name,CCLE_Name,Alias,COSMICID,sex,source,Achilles_n_replicates,cell_line_NNMD,culture_type,culture_medium,cas9_activity,RRID,sample_collection_site,primary_or_metastasis,primary_disease,Subtype,age,Sanger_Model_ID,depmap_public_comments,lineage,lineage_subtype,lineage_sub_subtype,lineage_molecular_subtype
ACH-001856,RBE,RBE_BILIARY_TRACT,,,Female,Academic lab,1.0,-3.6691422999999994,Adherent,RPMI + 10% FBS,18.7,CVCL_4896,biliary_tract,,Bile Duct Cancer,"Cholangiocarcinoma, intrahepatic",,,,bile_duct,cholangiocarcinoma,intrahepatic,
ACH-001857,SG231,SG231_BILIARY_TRACT,,,Male,Academic lab,1.0,-2.8463171000000003,Adherent,RPMI + 10% FBS,5.1,CVCL_0519,biliary_tract,,Bile Duct Cancer,"Cholangiocarcinoma, intrahepatic",,,,bile_duct,cholangiocarcinoma,intrahepatic,
ACH-001858,SSP25,SSP25_BILIARY_TRACT,,,Female,Academic lab,2.0,-5.7356413,Adherent,RPMI + 10% FBS,5.7,,biliary_tract,,Bile Duct Cancer,"Cholangiocarcinoma, intrahepatic",,SIDM00275,,bile_duct,cholangiocarcinoma,intrahepatic,
ACH-001861,TGBC1TKB,TGBC1TKB_BILIARY_TRACT,TGBC1TKB,,Female,Academic lab,,,,,,CVCL_1769,lymph_node,Metastasis,Gallbladder Cancer,Adenocarcinoma,,SIDM00252,,bile_duct,gallbladder_adenocarcinoma,,
ACH-001862,TGBC52TKB,TGBC52TKB_BILIARY_TRACT,TGBC52TKB,,Male,Academic lab,1.0,-4.9030244000000005,Adherent,RPMI + 10% FBS,31,,lymph_node,,Bile Duct Cancer,"Cholangiocarcinoma, extrahepatic",,,,bile_duct,cholangiocarcinoma,extrahepatic,
ACH-001863,TKKK,TKKK_BILIARY_TRACT,TKKK,,Male,Academic lab,,,,,,,biliary_tract,,Bile Duct Cancer,"Cholangiocarcinoma, intrahepatic",,,,bile_duct,cholangiocarcinoma,intrahepatic,
ACH-001864,YSCCC,YSCCC_BILIARY_TRACT,YSCCC,,Female,Academic lab,2.0,-4.4712071,Adherent,RPMI + 10% FBS,16,,ascites,,Bile Duct Cancer,"Cholangiocarcinoma, intrahepatic",,,,bile_duct,cholangiocarcinoma,intrahepatic,
ACH-001955,JHC7,JHC7_BONE,,,Female,Academic lab,2.0,-5.8180092000000005,Adherent,DMEM:F12 (1:1) + 10% FBS,18.4,CVCL_L154,bone,,Bone Cancer,Chordoma,,,,bone,chordoma,,
ACH-001956,MUGCHOR1,MUGCHOR1_BONE,,,Female,Academic lab,3.0,-5.367905400000001,Adherent,IMDM:RPMI (4:1) + 10% FBS,20.1,CVCL_9277,bone,,Bone Cancer,Chordoma,57,,,bone,chordoma,,
ACH-001957,UMCHOR1,UMCHOR1_BONE,,,Male,Academic lab,3.0,-3.6874695,Adherent,IMDM:RPMI (4:1) + 10% FBS + 1x MEM NEAA,10.3,CVCL_1D68,bone,,Bone Cancer,Chordoma,64,,,bone,chordoma,,
ACH-001958,MS1,MS1_LUNG,"MS-1-L, MS1,  Ms1",,Unknown,Sanger,,,,,,CVCL_1429,lung,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),,SIDM00245,,lung,SCLC,,
ACH-001959,CCLP1,CCLP1_BILIARY_TRACT,,,Female,Academic lab,2.0,-5.401871900000001,Adherent,RPMI + 10% FBS,33.7,CVCL_0205,biliary_tract,,Bile Duct Cancer,"Cholangiocarcinoma, intrahepatic",,,,bile_duct,cholangiocarcinoma,intrahepatic,
ACH-001960,CCSW1,CCSW1_BILIARY_TRACT,,,Female,Academic lab,2.0,-4.580466400000001,Adherent,RPMI + 10% FBS,4.7,CVCL_A429,biliary_tract,,Bile Duct Cancer,"Cholangiocarcinoma, intrahepatic",,,,bile_duct,cholangiocarcinoma,intrahepatic,
ACH-001961,GB2,GB2_BILIARY_TRACT,EHGB2,,Unknown,Academic lab,,,,,,,biliary_tract,Metastasis,Gallbladder Cancer,Adenocarcinoma,65,,,bile_duct,gallbladder_adenocarcinoma,,
ACH-001991,NZOV9,NZOV9_OVARY,"NZOV 9, NZOV-9",,Female,CellBank Australia,,,,,,,ovary,Primary,Ovarian Cancer,"Adenocarcinoma, endometrioid",47,,,ovary,ovary_adenocarcinoma,endometrioid,
ACH-001993,NALM16,NALM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,"NALM-16, Nalm-16",,Female,DSMZ,2.0,-3.6879074999999997,Adherent,RPMI + 10% FBS,33.4,,haematopoietic_and_lymphoid_tissue,,Leukemia,"Acute Lymphoblastic Leukemia (ALL), B-cell",12,,,blood,ALL,b_cell,
ACH-001997,ECC2,ECC2_BILIARY_TRACT,,,Unknown,Academic lab,2.0,-4.360671099999999,Adherent,RPMI + 10% FBS,10.3,,biliary_tract,,Bile Duct Cancer,"Cholangiocarcinoma, extrahepatic",,,,bile_duct,cholangiocarcinoma,extrahepatic,
ACH-001999,9505BIK,9505BIK_PANCREAS,,,Unknown,Academic lab,1.0,-4.7043831,Adherent,DMEM:F12 (1:1) + 10% FBS,38.4,,pancreas,,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",,,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-002001,A375SKINCJ1,A375_SKIN_CJ1_RESISTANT,A375 RMR,,Unknown,Academic lab,2.0,-4.0064534,Adherent,RPMI + 10% FBS + 1% Pen-Strep,19.5,,skin,,Skin Cancer,Melanoma,,,Drug resistance: Dabrafenib and Trametinib,skin,melanoma,,
ACH-002002,A375SKINCJ2,A375_SKIN_CJ2_RESISTANT,A375 ER-2,,Unknown,Academic lab,2.0,-4.238159,Adherent,RPMI + 10% FBS + 1% Pen-Strep,10.1,,skin,,Skin Cancer,Melanoma,,,Drug resistance: SCH772984,skin,melanoma,,
ACH-002003,A375SKINCJ3,A375_SKIN_CJ3_RESISTANT,A375 RMR SCH 0.25,,Unknown,Academic lab,2.0,-3.1546944,Adherent,RPMI + 10% FBS + 1% Glutamax + 0.5% Gentamicin + HEPES,7.6,,skin,,Skin Cancer,Melanoma,,,Drug resistance: Dabrafenib and Trametinib,skin,melanoma,,
ACH-002004,UACC62SKINCJ1,UACC62_SKIN_CJ1_RESISTANT,UACC62 RMR,,Unknown,Academic lab,2.0,-2.0311116,Adherent,RPMI + 10% FBS + 1% Pen-Strep,14.5,,skin,,Skin Cancer,Melanoma,,,Drug resistance: Dabrafenib and Trametinib,skin,melanoma,,
ACH-002005,SKMEL19,SKMEL19_SKIN,SK-MEL-19,,Male,Academic lab,2.0,-3.1551584,Adherent,RPMI + 10% FBS + 1% Pen-Strep,50,CVCL_6025,skin,,Skin Cancer,Melanoma,50,,,skin,melanoma,,
ACH-002011,MP46,MP46_UVEA,,,Male,ATCC,,,,,,,uvea,Primary,Eye Cancer,Uveal Melanoma,69,,,eye,uveal_melanoma,,
ACH-002015,MEL285,MEL285_UVEA,,,Female,Academic lab,1.0,-3.4885346,Adherent,RPMI + 20% FBS + 3mM L-glutamine,10.5,CVCL_C303,uvea,Primary,Eye Cancer,Uveal Melanoma,49,,,eye,uveal_melanoma,,
ACH-002016,MEL290,MEL290_UVEA,,,Female,Academic lab,2.0,-3.8617294,Adherent,RPMI + 20% FBS + 3mM L-glutamine,42,,uvea,Primary,Eye Cancer,Uveal Melanoma,67,,,eye,uveal_melanoma,,
ACH-002017,OMM1,OMM1_UVEA,,,Male,Academic lab,1.0,-1.3623573999999998,Adherent,RPMI + 20% FBS + 3mM L-glutamine,9,CVCL_6939,skin,Metastasis,Eye Cancer,Uveal Melanoma,,,,eye,uveal_melanoma,,
ACH-002018,OMM25,OMM25_UVEA,,,Male,Academic lab,2.0,-5.5995254,Adherent,RPMI + 20% FBS + Glutamine,21,,liver,Metastasis,Eye Cancer,Uveal Melanoma,,,,eye,uveal_melanoma,,
ACH-002019,HOKUG,HOKUG_CERVIX,,,Female,RIKEN,2.0,-4.4330465,Adherent,F12 + 15% FBS,7,,cervix,Primary,Cervical Cancer,Glassy Cell Carcinoma,53,,,cervix,glassy_cell_carcinoma,,
ACH-002020,SKGIIIA,SKGIIIA_CERVIX,,,Female,RIKEN,,,,,,CVCL_1704,cervix,Primary,Cervical Cancer,Carcinoma,,SIDM00381,,cervix,cervical_carcinoma,,
ACH-002022,PMFKO14,PMFKO14_LARGE_INTESTINE,,,Female,RIKEN,,,,,,,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,51,,,colorectal,colorectal_adenocarcinoma,,
ACH-002023,TGBC18TKB,TGBC18TKB_LARGE_INTESTINE,,,Female,RIKEN,,,,,,,large_intestine,Primary,Colon/Colorectal Cancer,"Adenocarcinoma, papillotubular",79,,,colorectal,colorectal_adenocarcinoma,papillotubular,
ACH-002024,ECC4,ECC4_LARGE_INTESTINE,,,Male,RIKEN,2.0,-1.393158,Adherent,RPMI + 10% FBS,44.8,,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,45,SIDM00069,,colorectal,colorectal_adenocarcinoma,,
ACH-002025,TT1TKB,TT1TKB_LARGE_INTESTINE,,,Male,RIKEN,2.0,-4.7226101,Adherent,DMEM + 10% FBS,29.9,,large_intestine,Primary,Colon/Colorectal Cancer,Adenocarcinoma,,,,colorectal,colorectal_adenocarcinoma,,
ACH-002026,HHUA,HHUA_ENDOMETRIUM,,,Female,RIKEN,,,,,,,endometrium,Primary,Endometrial/Uterine Cancer,,54,,,uterus,endometrial_adenocarcinoma,,
ACH-002027,HOUAI,HOUAI_ENDOMETRIUM,,,Female,RIKEN,1.0,-3.5477163999999997,Adherent,F12 + 15% FBS,27,,endometrium,Primary,Endometrial/Uterine Cancer,Endometrial Adenocarcinoma,55,,,uterus,endometrial_adenocarcinoma,,
ACH-002029,SAS,SAS_UPPER_AERODIGESTIVE_TRACT,,,Female,RIKEN,,,,,,CVCL_1675,upper_aerodigestive_tract,Primary,Head and Neck Cancer,"Squamous Cell Carcinoma, tongue",,SIDM00351,,upper_aerodigestive,upper_aerodigestive_squamous,tongue,
ACH-002038,HSKTC,HSKTC_OVARY,,,Female,RIKEN,,,,,,,ovary,Primary,Ovarian Cancer,Krukenberg Tumor,46,,,ovary,krukenberg_tumor,,
ACH-002039,PK8,PK8_PANCREAS,,,Unknown,RIKEN,,,,,,,liver,Metastasis,Pancreatic Cancer,"Ductal Adenocarcinoma, exocrine",,,,pancreas,exocrine,exocrine_adenocarcinoma,
ACH-002040,HMVII,HMVII_SKIN,,,Female,RIKEN,,,,,,CVCL_1282,skin,Primary,Skin Cancer,Melanoma,65,SIDM00291,,skin,melanoma,,
ACH-002041,HOTHC,HOTHC_THYROID,,,Female,RIKEN,2.0,-6.006921299999999,Adherent,F12 + 15% FBS,8,,thyroid,Primary,Thyroid Cancer,Carcinoma,,,,thyroid,thyroid_carcinoma,,
ACH-002042,T3M5,T3M5_THYROID,,,Female,RIKEN,2.0,-3.7561704,Adherent,F12 + 10% FBS,23,,thyroid,Primary,Thyroid Cancer,Squamous Cell Carcinoma,71,,,thyroid,thyroid_squamous,,
ACH-002043,CA922,CA922_UPPER_AERODIGESTIVE_TRACT,,,Male,RIKEN,,,,,,CVCL_1102,upper_aerodigestive_tract,Primary,Head and Neck Cancer,"Carcinoma, gingival",,SIDM00489,,upper_aerodigestive,upper_aerodigestive_carcinoma,gingival,
ACH-002044,HSQ89,HSQ89_UPPER_AERODIGESTIVE_TRACT,,,Male,RIKEN,,,,,,,upper_aerodigestive_tract,Primary,Head and Neck Cancer,"Squamous Cell Carcinoma, sinus",74,,,upper_aerodigestive,upper_aerodigestive_squamous,sinus,
ACH-002045,HO1U1,HO1U1_UPPER_AERODIGESTIVE_TRACT,,,Male,RIKEN,,,,,,CVCL_2784,upper_aerodigestive_tract,Primary,Head and Neck Cancer,"Squamous Cell Carcinoma, oral",,SIDM00591,,upper_aerodigestive,upper_aerodigestive_squamous,oral,
ACH-002046,HTMMT,HTMMT_ENDOMETRIUM,,,Female,RIKEN,2.0,-5.006394,Adherent,F12 + 15% FBS,14.1,,endometrium,Primary,Endometrial/Uterine Cancer,Malignant Mixed Mullerian Tumor (MMMT),66,,,uterus,MMMT,,
ACH-002051,LU134A,LU134A_LUNG,,,Male,RIKEN,,,,,,CVCL_1387,lung,Primary,Lung Cancer,Small Cell Lung Cancer (SCLC),80,SIDM00296,,lung,SCLC,,
ACH-002052,LU139,LU139_LUNG,,,Male,RIKEN,,,,,,CVCL_1390,lung,Primary,Lung Cancer,Small Cell Lung Cancer (SCLC),63,SIDM00293,,lung,SCLC,,
ACH-002058,ATN1,ATN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Male,RIKEN,,,,,,CVCL_1073,haematopoietic_and_lymphoid_tissue,Primary,Leukemia,"Acute Lymphoblastic Leukemia (ALL), T-cell",47,SIDM00233,,blood,ALL,t_cell,
ACH-002059,P30OHK,P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Female,RIKEN,2.0,-3.9414062000000007,Suspension,RPMI + 10% FBS,22.5,CVCL_1631,bone_marrow,Primary,Leukemia,"Acute Lymphoblastic Leukemia (ALL), B-cell",11,SIDM00364,,blood,ALL,b_cell,
ACH-002062,SLVL,SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,,Female,RIKEN,,,,,,CVCL_3169,haematopoietic_and_lymphoid_tissue,Primary,Lymphoma,B-cell,70,SIDM00374,,lymphocyte,lymphoma_unspecified,b_cell,
ACH-002066,HSSCH2,HSSCH2_CENTRAL_NERVOUS_SYSTEM,,,Female,RIKEN,,,,,,,central_nervous_system,Primary,Sarcoma,MPNST,54,,,central_nervous_system,MPNST,,
ACH-002067,NOS1,NOS1_BONE,,,Male,RIKEN,,,,,,CVCL_1610,bone,Primary,Bone Cancer,Osteosarcoma,16,SIDM00242,,bone,osteosarcoma,,
ACH-002069,HSOS1,HSOS1_BONE,,,Female,RIKEN,2.0,-4.0576794000000005,Adherent,DMEM + 10% FBS,41.7,,bone,Primary,Bone Cancer,Osteosarcoma,11,,,bone,osteosarcoma,,
ACH-002077,LU165,LU165_LUNG,,,Male,RIKEN,,,,,,CVCL_1391,lymph_node,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),50,SIDM00292,,lung,SCLC,,
ACH-002083,NB69,NB69_AUTONOMIC_GANGLIA,,,Male,RIKEN,,,,,,CVCL_1448,autonomic_ganglia,Primary,Neuroblastoma,,1.5,SIDM00244,,peripheral_nervous_system,neuroblastoma,,
ACH-002085,HSSYII,HSSYII_LUNG,,,Unknown,RIKEN,,,,,,CVCL_8719,lung,Metastasis,Sarcoma,Synovial,,,,soft_tissue,synovial_sarcoma,,
ACH-002089,201T,201T_LUNG,,1287381.0,Unknown,Sanger,,,,,,CVCL_X481,lung,,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma",,SIDM00055,,lung,NSCLC,NSCLC_adenocarcinoma,
ACH-002090,BB65RCC,BB65RCC_KIDNEY,,753533.0,Unknown,Sanger,,,,,,CVCL_1078,kidney,,Kidney Cancer,Renal Cell Carcinoma,,SIDM00191,,kidney,renal_cell_carcinoma,,
ACH-002091,CAL39,CAL39_VULVA,,924107.0,Unknown,Sanger,,,,,,CVCL_1109,cervix,,Skin Cancer,"Squamous Cell Carcinoma, vulvar",,SIDM00935,,skin,skin_squamous,,
ACH-002092,CHSA0011,CHSA0011_BONE,,1290767.0,Unknown,Sanger,,,,,,CVCL_X483,bone,,Bone Cancer,Chondrosarcoma,,SIDM00051,,bone,chondrosarcoma,,
ACH-002093,CHSA0108,CHSA0108_BONE,,1290768.0,Unknown,Sanger,,,,,,CVCL_X484,bone,,Bone Cancer,Chondrosarcoma,,SIDM00050,,bone,chondrosarcoma,,
ACH-002094,CHSA8926,CHSA8926_BONE,,1303912.0,Unknown,Sanger,,,,,,CVCL_X485,bone,,Bone Cancer,Chondrosarcoma,,SIDM00176,,bone,chondrosarcoma,,
ACH-002095,CORL303,CORL303_LUNG,,1297438.0,Unknown,Sanger,,,,,,CVCL_2411,lung,,Lung Cancer,Small Cell Lung Cancer (SCLC),,SIDM00510,,lung,SCLC,,
ACH-002096,CP50MELB,CP50MELB_SKIN,,753545.0,Unknown,Sanger,,,,,,CVCL_1143,skin,,Skin Cancer,Melanoma,,SIDM00175,,skin,melanoma,,
ACH-002097,CP66MEL,CP66MEL_SKIN,,753546.0,Unknown,Sanger,,,,,,CVCL_1144,skin,,Skin Cancer,Melanoma,,SIDM00190,,skin,melanoma,,
ACH-002098,CP67MEL,CP67MEL_SKIN,,949092.0,Unknown,Sanger,,,,,,CVCL_1145,skin,,Skin Cancer,Melanoma,,SIDM00189,,skin,melanoma,,
ACH-002099,CS1,CS1_BONE,,1290795.0,Unknown,Sanger,,,,,,CVCL_T023,bone,,Bone Cancer,Chondrosarcoma,,SIDM00199,,bone,chondrosarcoma,,
ACH-002100,DJM1,DJM1_SKIN,,906841.0,Unknown,Sanger,,,,,,CVCL_1172,skin,,Skin Cancer,Squamous Cell Carcinoma,,SIDM00281,,skin,skin_squamous,,
ACH-002101,EMCBAC1,EMCBAC1_LUNG,,1503369.0,Unknown,Sanger,,,,,,CVCL_X486,lung,,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), unspecified",,SIDM00048,,lung,NSCLC,,
ACH-002102,EMCBAC2,EMCBAC2_LUNG,,1503370.0,Unknown,Sanger,,,,,,CVCL_X487,lung,,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), unspecified",,SIDM00047,,lung,NSCLC,,
ACH-002103,ES1,ES1_BONE,,949158.0,Unknown,Sanger,,,,,,CVCL_1198,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00266,,bone,Ewing_sarcoma,,
ACH-002104,ES3,ES3_BONE,,684055.0,Unknown,Sanger,,,,,,CVCL_1199,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00265,,bone,Ewing_sarcoma,,
ACH-002105,ES4,ES4_BONE,,949156.0,Unknown,Sanger,,,,,,CVCL_1200,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00264,,bone,Ewing_sarcoma,,
ACH-002106,ES5,ES5_BONE,,684057.0,Unknown,Sanger,,,,,,CVCL_1201,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00263,,bone,Ewing_sarcoma,,
ACH-002107,ES6,ES6_BONE,,949157.0,Unknown,Sanger,,,,,,CVCL_1202,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00262,,bone,Ewing_sarcoma,,
ACH-002108,ES7,ES7_BONE,,684059.0,Unknown,Sanger,,,,,,CVCL_1203,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00269,,bone,Ewing_sarcoma,,
ACH-002109,ES8,ES8_BONE,,949155.0,Unknown,Sanger,,,,,,CVCL_1204,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00261,,bone,Ewing_sarcoma,,
ACH-002110,EW1,EW1_BONE,,949163.0,Unknown,Sanger,,,,,,CVCL_1208,pleural_effusion,Metastasis,Bone Cancer,Ewings Sarcoma,,SIDM00205,,bone,Ewing_sarcoma,,
ACH-002111,EW11,EW11_BONE,,684062.0,Unknown,Sanger,,,,,,CVCL_1209,lymph_node,Metastasis,Bone Cancer,Ewings Sarcoma,,SIDM00203,,bone,Ewing_sarcoma,,
ACH-002112,EW12,EW12_BONE,,949162.0,Unknown,Sanger,,,,,,CVCL_1210,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00200,,bone,Ewing_sarcoma,,
ACH-002113,EW13,EW13_BONE,,949166.0,Unknown,Sanger,,,,,,CVCL_1211,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00621,,bone,Ewing_sarcoma,,
ACH-002114,EW16,EW16_BONE,,949165.0,Unknown,Sanger,,,,,,CVCL_1212,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00198,,bone,Ewing_sarcoma,,
ACH-002115,EW18,EW18_BONE,,949164.0,Unknown,Sanger,,,,,,CVCL_1213,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00197,,bone,Ewing_sarcoma,,
ACH-002116,EW22,EW22_BONE,,949167.0,Unknown,Sanger,,,,,,CVCL_1214,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00196,,bone,Ewing_sarcoma,,
ACH-002117,EW24,EW24_BONE,,949168.0,Unknown,Sanger,,,,,,CVCL_1215,bone,,Bone Cancer,Ewings Sarcoma,,SIDM00195,,bone,Ewing_sarcoma,,
ACH-002118,EW3,EW3_BONE,,949161.0,Unknown,Sanger,,,,,,CVCL_1216,pleural_effusion,Metastasis,Bone Cancer,Ewings Sarcoma,,SIDM00202,,bone,Ewing_sarcoma,,
ACH-002119,EW7,EW7_BONE,,949160.0,Unknown,Sanger,,,,,,CVCL_1217,pleural_effusion,Metastasis,Bone Cancer,Ewings Sarcoma,,SIDM00201,,bone,Ewing_sarcoma,,
ACH-002120,GAK,GAK_SKIN,,910932.0,Unknown,Sanger,,,,,,CVCL_1225,lymph_node,Metastasis,Skin Cancer,Melanoma,,SIDM00543,,skin,melanoma,,
ACH-002121,GMEL,GMEL_SKIN,,1240130.0,Unknown,Sanger,,,,,,CVCL_W798,skin,,Skin Cancer,Melanoma,,SIDM00129,,skin,melanoma,,
ACH-002122,GT3TKB,GT3TKB_STOMACH,,907041.0,Unknown,Sanger,,,,,,CVCL_1237,pleural_effusion,Metastasis,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma",,SIDM01231,,lung,NSCLC,NSCLC_squamous,
ACH-002123,H2369,H2369_PLEURA,,1290808.0,Unknown,Sanger,,,,,,CVCL_A532,lung,,Lung Cancer,Mesothelioma,,SIDM00104,,lung,mesothelioma,,
ACH-002124,H2373,NCIH2373_PLEURA,,1290809.0,Unknown,Sanger,,,,,,CVCL_A533,lung,,Lung Cancer,Mesothelioma,,SIDM00103,,lung,mesothelioma,,
ACH-002125,H2461,NCIH2461_PLEURA,,1290810.0,Unknown,Sanger,,,,,,CVCL_A536,lung,,Lung Cancer,Mesothelioma,,SIDM00102,,lung,mesothelioma,,
ACH-002126,H2591,NCIH2591_PLEURA,,1240131.0,Unknown,Sanger,,,,,,CVCL_A543,lung,,Lung Cancer,Mesothelioma,,SIDM00101,,lung,mesothelioma,,
ACH-002127,H2595,NCIH2595_PLEURA,,1240132.0,Unknown,Sanger,,,,,,CVCL_A545,lung,,Lung Cancer,Mesothelioma,,SIDM00100,,lung,mesothelioma,,
ACH-002128,H2722,NCIH2722_PLEURA,,1290812.0,Unknown,Sanger,,,,,,CVCL_U994,lung,,Lung Cancer,Mesothelioma,,SIDM00099,,lung,mesothelioma,,
ACH-002129,H2731,NCIH2731_PLEURA,,1240134.0,Unknown,Sanger,,,,,,CVCL_U995,lung,,Lung Cancer,Mesothelioma,,SIDM00098,,lung,mesothelioma,,
ACH-002130,H2795,NCIH2795_PLEURA,,1290813.0,Unknown,Sanger,,,,,,CVCL_U996,lung,,Lung Cancer,Mesothelioma,,SIDM00154,,lung,mesothelioma,,
ACH-002131,H2803,NCIH2803_PLEURA,,1240135.0,Unknown,Sanger,,,,,,CVCL_U997,lung,,Lung Cancer,Mesothelioma,,SIDM00309,,lung,mesothelioma,,
ACH-002132,H2804,NCIH2804_PLEURA,,1240136.0,Unknown,Sanger,,,,,,CVCL_U998,lung,,Lung Cancer,Mesothelioma,,SIDM00310,,lung,mesothelioma,,
ACH-002133,H2810,NCIH2810_PLEURA,,1240137.0,Unknown,Sanger,,,,,,CVCL_U999,lung,,Lung Cancer,Mesothelioma,,SIDM00311,,lung,mesothelioma,,
ACH-002134,H2818,NCIH2818_PLEURA,,1290814.0,Unknown,Sanger,,,,,,CVCL_V000,lung,,Lung Cancer,Mesothelioma,,SIDM00520,,lung,mesothelioma,,
ACH-002135,H2869,NCIH2869_PLEURA,,1240138.0,Unknown,Sanger,,,,,,CVCL_V001,lung,,Lung Cancer,Mesothelioma,,SIDM00519,,lung,mesothelioma,,
ACH-002136,H290,H290_PLEURA,,1240139.0,Unknown,Sanger,,,,,,CVCL_A555,lung,,Lung Cancer,Mesothelioma,,SIDM00518,,lung,mesothelioma,,
ACH-002138,H513,H513_LUNG,,1240141.0,Unknown,Sanger,,,,,,CVCL_A570,lung,,Lung Cancer,"Non-Small Cell Lung Cancer (NSCLC), Adenosquamous Carcinoma",,,,lung,NSCLC,NSCLC_adenosquamous,
ACH-002139,HA7RCC,HA7RCC_KIDNEY,,753558.0,Unknown,Sanger,,,,,,CVCL_1241,kidney,,Kidney Cancer,Renal Cell Carcinoma,,SIDM00188,,kidney,renal_cell_carcinoma,,
ACH-002140,HEY,HEY_OVARY,,1479988.0,Unknown,Sanger,,,,,,CVCL_0297,ovary,,Ovarian Cancer,"Adenocarcinoma, high grade serous",,SIDM00968,,ovary,ovary_adenocarcinoma,high_grade_serous,
ACH-002141,HSC39,HSC39_STOMACH,,1322224.0,Unknown,Sanger,,,,,,CVCL_A385,ascites,Metastasis,Gastric Cancer,"Adenocarcinoma, signet ring cell",,SIDM00045,,gastric,gastric_adenocarcinoma,signet_ring_cell,
ACH-002142,HUO3N1,HUO3N1_BONE,,909977.0,Unknown,Sanger,,,,,,CVCL_1297,bone,,Bone Cancer,Osteosarcoma,,SIDM00584,,bone,osteosarcoma,,
ACH-002143,ISTMEL1,ISTMEL1_SKIN,,907172.0,Unknown,Sanger,,,,,,CVCL_1308,skin,,Skin Cancer,Melanoma,,SIDM00225,,skin,melanoma,,
ACH-002144,ISTSL1,ISTSL1_LUNG,,753564.0,Unknown,Sanger,,,,,,CVCL_1313,lymph_node,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),,SIDM00223,,lung,SCLC,,
ACH-002145,ISTSL2,ISTSL2_LUNG,,753565.0,Unknown,Sanger,,,,,,CVCL_1314,pleural_effusion,Metastasis,Lung Cancer,Small Cell Lung Cancer (SCLC),,SIDM00230,,lung,SCLC,,
ACH-002146,JHOS3,JHOS3_OVARY,,1480358.0,Unknown,Sanger,,,,,,CVCL_4648,ovary,,Ovarian Cancer,"Adenocarcinoma, serous",,SIDM00304,,ovary,ovary_adenocarcinoma,serous,
ACH-002147,K2,K2_SKIN,,1298160.0,Unknown,Sanger,,,,,,CVCL_AT85,skin,,Skin Cancer,Melanoma,,SIDM00126,,skin,melanoma,,
ACH-002148,K5,K5_THYROID,,924238.0,Unknown,Sanger,,,,,,CVCL_1322,thyroid,,Thyroid Cancer,"Carcinoma, follicular",,SIDM00056,,thyroid,thyroid_carcinoma,,
ACH-002149,KGN,KGN_OVARY,,924186.0,Unknown,Sanger,,,,,,CVCL_0375,abdomen,,Ovarian Cancer,Granulosa Cell Tumor,,SIDM00302,,ovary,granulosa_cell_tumor,,
ACH-002150,LB1047RCC,LB1047RCC_KIDNEY,,753577.0,Unknown,Sanger,,,,,,CVCL_1364,kidney,,Kidney Cancer,Renal Cell Carcinoma,,SIDM00187,,kidney,renal_cell_carcinoma,,
ACH-002151,LB2241RCC,LB2241RCC_KIDNEY,,753578.0,Unknown,Sanger,,,,,,CVCL_1365,kidney,,Kidney Cancer,Renal Cell Carcinoma,,SIDM00186,,kidney,renal_cell_carcinoma,,
ACH-002152,LB2518MEL,LB2518MEL_SKIN,,753579.0,Unknown,Sanger,,,,,,CVCL_1366,skin,,Skin Cancer,Melanoma,,SIDM00185,,skin,melanoma,,
ACH-002153,LB373MELD,LB373MELD_SKIN,,753581.0,Unknown,Sanger,,,,,,CVCL_1367,skin,,Skin Cancer,Melanoma,,SIDM00184,,skin,melanoma,,
ACH-002154,LB647SCLC,LB647SCLC_LUNG,,753582.0,Unknown,Sanger,,,,,,CVCL_1368,lung,,Lung Cancer,Small Cell Lung Cancer (SCLC),,SIDM00183,,lung,SCLC,,
